country,election_year,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff
australia,2022,ALP (2PP),2022-03-27,55.5,54.5,-2.5,-12.5
australia,2022,ALP (2PP),2022-04-02,50.0,53.5,-5.5,-3.0
australia,2022,ALP (2PP),2022-04-02,51.0,52.5,1.0,6.5
australia,2022,ALP (2PP),2022-04-03,57.0,54.3,6.0,5.0
australia,2022,ALP (2PP),2022-04-03,54.0,53.5,-3.0,-9.0
australia,2022,ALP (2PP),2022-04-09,53.0,53.0,-1.0,2.0
australia,2022,ALP (2PP),2022-04-10,57.0,54.4,4.0,5.0
australia,2022,ALP (2PP),2022-04-17,55.0,55.2,-2.0,-6.0
australia,2022,ALP (2PP),2022-04-17,53.0,54.4,-2.0,0.0
australia,2022,ALP (2PP),2022-04-20,47.0,53.0,-6.0,-4.0
australia,2022,ALP (2PP),2022-04-23,55.0,53.4,8.0,14.0
australia,2022,ALP (2PP),2022-04-23,53.0,52.6,-2.0,-10.0
australia,2022,ALP (2PP),2022-04-24,54.5,52.5,1.5,3.5
australia,2022,ALP (2PP),2022-04-30,49.0,51.7,-5.5,-7.0
australia,2022,ALP (2PP),2022-04-30,53.0,52.9,4.0,9.5
australia,2022,ALP (2PP),2022-04-30,54.0,52.7,1.0,-3.0
australia,2022,ALP (2PP),2022-05-01,55.5,53.2,1.5,0.5
australia,2022,ALP (2PP),2022-05-07,54.0,53.1,-1.5,-3.0
australia,2022,ALP (2PP),2022-05-07,57.0,54.7,3.0,4.5
australia,2022,ALP (2PP),2022-05-08,54.5,55.0,-2.5,-5.5
australia,2022,ALP (2PP),2022-05-13,54.0,55.0,-0.5,2.0
australia,2022,ALP (2PP),2022-05-15,53.0,54.5,-1.0,-0.5
australia,2022,ALP (2PP),2022-05-16,48.0,53.3,-5.0,-4.0
australia,2022,ALP (2PP),2022-05-17,51.2,52.14,3.200000000000003,8.200000000000003
australia,2022,ALP (2PP),2022-05-18,53.0,51.839999999999996,1.7999999999999972,-1.4000000000000057
australia,2022,ALP (2PP),2022-05-19,53.0,51.64,0.0,-1.7999999999999972
australia,2022,ALP (2PP),2022-05-21,52.1,51.46,-0.8999999999999986,-0.8999999999999986
australia,2022,ALP (Primary),2019-05-18,33.34,33.34,,
australia,2022,ALP (Primary),2019-07-28,33.0,33.17,-0.3400000000000034,
australia,2022,ALP (Primary),2019-08-18,34.0,33.446666666666665,1.0,1.3400000000000034
australia,2022,ALP (Primary),2019-09-07,35.0,33.835,1.0,0.0
australia,2022,ALP (Primary),2019-09-29,33.0,33.668,-2.0,-3.0
australia,2022,ALP (Primary),2019-10-20,33.0,33.6,0.0,2.0
australia,2022,ALP (Primary),2019-11-10,35.0,34.0,2.0,2.0
australia,2022,ALP (Primary),2019-11-23,33.0,33.8,-2.0,-4.0
australia,2022,ALP (Primary),2019-12-08,33.0,33.4,0.0,2.0
australia,2022,ALP (Primary),2020-01-11,36.0,34.0,3.0,3.0
australia,2022,ALP (Primary),2020-02-01,35.0,34.4,-1.0,-4.0
australia,2022,ALP (Primary),2020-02-03,33.4,34.08,-1.6000000000000014,-0.6000000000000014
australia,2022,ALP (Primary),2020-02-22,34.0,34.28,0.6000000000000014,2.200000000000003
australia,2022,ALP (Primary),2020-03-14,36.0,34.88,2.0,1.3999999999999986
australia,2022,ALP (Primary),2020-04-03,34.0,34.480000000000004,-2.0,-4.0
australia,2022,ALP (Primary),2020-04-25,36.0,34.68,2.0,4.0
australia,2022,ALP (Primary),2020-05-16,35.0,35.0,-1.0,-3.0
australia,2022,ALP (Primary),2020-06-06,34.0,35.0,-1.0,0.0
australia,2022,ALP (Primary),2020-06-08,33.0,34.4,-1.0,0.0
australia,2022,ALP (Primary),2020-06-15,35.0,34.6,2.0,3.0
australia,2022,ALP (Primary),2020-06-22,33.0,34.0,-2.0,-4.0
australia,2022,ALP (Primary),2020-06-27,35.0,34.0,2.0,4.0
australia,2022,ALP (Primary),2020-06-29,33.0,33.8,-2.0,-4.0
australia,2022,ALP (Primary),2020-07-13,34.0,34.0,1.0,3.0
australia,2022,ALP (Primary),2020-07-18,34.0,33.8,0.0,-1.0
australia,2022,ALP (Primary),2020-07-26,35.0,34.2,1.0,1.0
australia,2022,ALP (Primary),2020-08-08,33.0,33.8,-2.0,-3.0
australia,2022,ALP (Primary),2020-08-10,34.0,34.0,1.0,3.0
australia,2022,ALP (Primary),2020-08-24,35.0,34.2,1.0,0.0
australia,2022,ALP (Primary),2020-08-29,36.0,34.6,1.0,0.0
australia,2022,ALP (Primary),2020-09-07,32.0,34.0,-4.0,-5.0
australia,2022,ALP (Primary),2020-09-19,34.0,34.2,2.0,6.0
australia,2022,ALP (Primary),2020-09-21,31.0,33.6,-3.0,-5.0
australia,2022,ALP (Primary),2020-10-05,34.0,33.4,3.0,6.0
australia,2022,ALP (Primary),2020-10-10,34.0,33.0,0.0,-3.0
australia,2022,ALP (Primary),2020-10-12,33.0,33.2,-1.0,-1.0
australia,2022,ALP (Primary),2020-10-19,35.0,33.4,2.0,3.0
australia,2022,ALP (Primary),2020-11-02,35.0,34.2,0.0,-2.0
australia,2022,ALP (Primary),2020-11-07,35.0,34.4,0.0,0.0
australia,2022,ALP (Primary),2020-11-16,35.0,34.6,0.0,0.0
australia,2022,ALP (Primary),2020-11-28,36.0,35.2,1.0,1.0
australia,2022,ALP (Primary),2020-11-30,33.0,34.8,-3.0,-4.0
australia,2022,ALP (Primary),2020-12-14,35.0,34.8,2.0,5.0
australia,2022,ALP (Primary),2021-01-18,33.0,34.4,-2.0,-4.0
australia,2022,ALP (Primary),2021-01-30,36.0,34.6,3.0,5.0
australia,2022,ALP (Primary),2021-02-01,35.0,34.4,-1.0,-4.0
australia,2022,ALP (Primary),2021-02-15,35.0,34.8,0.0,1.0
australia,2022,ALP (Primary),2021-02-20,37.0,35.2,2.0,2.0
australia,2022,ALP (Primary),2021-03-01,34.0,35.4,-3.0,-5.0
australia,2022,ALP (Primary),2021-03-13,39.0,36.0,5.0,8.0
australia,2022,ALP (Primary),2021-03-15,34.0,35.8,-5.0,-10.0
australia,2022,ALP (Primary),2021-03-27,38.0,36.4,4.0,9.0
australia,2022,ALP (Primary),2021-03-29,36.0,36.2,-2.0,-6.0
australia,2022,ALP (Primary),2021-04-12,36.0,36.6,0.0,2.0
australia,2022,ALP (Primary),2021-04-16,33.0,35.4,-3.0,-3.0
australia,2022,ALP (Primary),2021-04-24,38.0,36.2,5.0,8.0
australia,2022,ALP (Primary),2021-04-26,34.0,35.4,-4.0,-9.0
australia,2022,ALP (Primary),2021-05-10,36.0,35.4,2.0,6.0
australia,2022,ALP (Primary),2021-05-15,36.0,35.4,0.0,-2.0
australia,2022,ALP (Primary),2021-05-16,35.0,35.8,-1.0,-1.0
australia,2022,ALP (Primary),2021-05-24,35.0,35.2,0.0,1.0
australia,2022,ALP (Primary),2021-06-05,36.0,35.6,1.0,1.0
australia,2022,ALP (Primary),2021-06-07,35.0,35.4,-1.0,-2.0
australia,2022,ALP (Primary),2021-06-13,36.0,35.4,1.0,2.0
australia,2022,ALP (Primary),2021-06-21,36.0,35.6,0.0,-1.0
australia,2022,ALP (Primary),2021-06-26,37.0,36.0,1.0,1.0
australia,2022,ALP (Primary),2021-07-05,36.0,36.0,-1.0,-2.0
australia,2022,ALP (Primary),2021-07-17,35.0,36.0,-1.0,0.0
australia,2022,ALP (Primary),2021-07-17,39.0,36.6,4.0,5.0
australia,2022,ALP (Primary),2021-07-19,36.0,36.6,-3.0,-7.0
australia,2022,ALP (Primary),2021-08-02,35.0,36.2,-1.0,2.0
australia,2022,ALP (Primary),2021-08-07,39.0,36.8,4.0,5.0
australia,2022,ALP (Primary),2021-08-16,36.0,37.0,-3.0,-7.0
australia,2022,ALP (Primary),2021-08-21,32.0,35.6,-4.0,-1.0
australia,2022,ALP (Primary),2021-08-28,40.0,36.4,8.0,12.0
australia,2022,ALP (Primary),2021-08-29,36.0,36.6,-4.0,-12.0
australia,2022,ALP (Primary),2021-09-12,34.0,35.6,-2.0,2.0
australia,2022,ALP (Primary),2021-09-18,38.0,36.0,4.0,6.0
australia,2022,ALP (Primary),2021-09-19,31.0,35.8,-7.0,-11.0
australia,2022,ALP (Primary),2021-09-26,36.0,35.0,5.0,12.0
